INSPECTION|SAMPLING_NUMBER|OFFICE|ESTABLISHMENT|SIC|NAICS|CSHO|DATE_SAMPLED|DATE_REPORTED|EIGHTHR|INSTRUMENT|LAB_NUMBER|FIELD_NUMBER|TYPE|BLANK|TIME|AIR_VOLUME|WEIGHT|IMIS|SUBSTANCE|RESULT|UOM|QUALIFIER
310468863|914243456|830500|FORT COLLINS MONUMENT AND STONE|3281|327991||22-AUG-07|19-SEP-07|N|XRD|D34945|Z2042|P|N|444|768.564|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310468863|914243464|830500|FORT COLLINS MONUMENT AND STONE|3281|327991||22-AUG-07|19-SEP-07|N|XRD|D34947|Z5420|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
310468863|914243464|830500|FORT COLLINS MONUMENT AND STONE|3281|327991||22-AUG-07|19-SEP-07|N|XRD|D34946|Z2219|P|N|449|800.118|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|20|%|
310624267|423255496|112600|3 SM MARBLE AND GRANITE|3281|327991||17-AUG-07|06-SEP-07|N|XRD|D34830|Z4211|P|N|180|306|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|34|%|
310624267|423255496|112600|3 SM MARBLE AND GRANITE|3281|327991||17-AUG-07|06-SEP-07|N|XRD|D34831|Y8100|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|Y|ND-BLK
310624267|423255454|112600|3 SM MARBLE AND GRANITE|3281|327991||17-AUG-07|06-SEP-07|N|XRD|D34829|Z4151|P|N|180|306|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|36|%|
309288918|401226501|524530|MARBLE SYSTEMS INC.|3281|327991||15-AUG-07|06-SEP-07|N|XRD|D34426|Z5283|P|N|120|201.6|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
309288918|401226501|524530|MARBLE SYSTEMS INC.|3281|327991||15-AUG-07|06-SEP-07|N|XRD|D34427|Z5446|P|N|120|201.6|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
309288918|401226501|524530|MARBLE SYSTEMS INC.|3281|327991||15-AUG-07|06-SEP-07|N|XRD|D34428|Z5474|P|N|120|201.6|2|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
309288918|401226501|524530|MARBLE SYSTEMS INC.|3281|327991||15-AUG-07|06-SEP-07|N|XRD|D34429|Z5457|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|Y|ND-BLK
309288918|401226493|524530|MARBLE SYSTEMS INC.|3281|327991||15-AUG-07|06-SEP-07|N|XRD|D34430|Z5403|P|N|120|192|3|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
309288918|401226493|524530|MARBLE SYSTEMS INC.|3281|327991||15-AUG-07|06-SEP-07|N|XRD|D34431|Z5478|P|N|120|192|2|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
309288918|401226493|524530|MARBLE SYSTEMS INC.|3281|327991||15-AUG-07|06-SEP-07|N|XRD|D34432|Z5450|P|N|120|192|6|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
309288918|401226493|524530|MARBLE SYSTEMS INC.|3281|327991||15-AUG-07|06-SEP-07|N|XRD|D34434|Z5404|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|Y|ND-BLK
309288918|401226493|524530|MARBLE SYSTEMS INC.|3281|327991||15-AUG-07|06-SEP-07|N|XRD|D34433|Z5476|P|N|120|192|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310520614|913651782|213100|VERMONT STRUCTURAL SLATE CO., INC.|3281|327991||13-AUG-07|06-SEP-07|N|XRD|D34557|Z1801|P|N|358|594.28|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|15|%|
310520614|913651782|213100|VERMONT STRUCTURAL SLATE CO., INC.|3281|327991||13-AUG-07|06-SEP-07|N|XRD|D34558|Z9519|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|Y|ND-BLK
310520614|913651774|213100|VERMONT STRUCTURAL SLATE CO., INC.|3281|327991||13-AUG-07|06-SEP-07|N|XRD|D34556|Z2021|P|N|415|693.05|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|8.8|%|
310520614|913651766|213100|VERMONT STRUCTURAL SLATE CO., INC.|3281|327991||13-AUG-07|06-SEP-07|N|XRD|D34555|Z2026|P|N|425|692.75|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|7.6|%|
310466255|914241088|830500|M B MARBLE & TILE, INC.|3281|327991||08-AUG-07|06-SEP-07|N|XRD|D34369|Z2243|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|Y|ND-BLK
310466255|914241054|830500|M B MARBLE & TILE, INC.|3281|327991||08-AUG-07|06-SEP-07|N|XRD|D34367|Z2155|P|N|390|663|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310466255|914241104|830500|M B MARBLE & TILE, INC.|3281|327991||08-AUG-07|06-SEP-07|N|XRD|D34366|Z2239|P|N|424|720.8|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310466255|914241088|830500|M B MARBLE & TILE, INC.|3281|327991||08-AUG-07|06-SEP-07|N|XRD|D34368|Y7479|P|N|402|683.4|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310466255|914241062|830500|M B MARBLE & TILE, INC.|3281|327991||08-AUG-07|06-SEP-07|N|XRD|D34364|Z6617|P|N|417|708.9|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310466255|914241096|830500|M B MARBLE & TILE, INC.|3281|327991||08-AUG-07|06-SEP-07|N|XRD|D34363|Z1797|P|N|408|693.6|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310466255|914241070|830500|M B MARBLE & TILE, INC.|3281|327991||08-AUG-07|06-SEP-07|N|XRD|D34365|Z2019|P|N|413|702.1|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310592175|913185443|830600|COLORADO GRANITE & MARBLE|3281|327991||07-AUG-07|27-AUG-07|N|XRD|D34135|Y3325|P|N|352|617.056|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|14|%|
310592175|913185435|830600|COLORADO GRANITE & MARBLE|3281|327991||07-AUG-07|27-AUG-07|N|XRD|D34136|Z4126|P|N|352|617.056|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310592175|913185435|830600|COLORADO GRANITE & MARBLE|3281|327991||07-AUG-07|27-AUG-07|N|XRD|D34137|Z3246|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
311163141|435662507|524200|CNC STONECRAFT OF CHICAGOLAND, INC.|3281|327991||07-AUG-07|27-AUG-07|Y|XRD|D34180|Z6149|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
311163141|435662515|524200|CNC STONECRAFT OF CHICAGOLAND, INC.|3281|327991||07-AUG-07|27-AUG-07|Y|XRD|D34176|Z6425|P|N|467|830.326|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|
311163141|435662499|524200|CNC STONECRAFT OF CHICAGOLAND, INC.|3281|327991||07-AUG-07|27-AUG-07|Y|XRD|D34177|Z6289|P|N|431|766.749|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|
310592175|912584786|830600|COLORADO GRANITE & MARBLE|3281|327991||07-AUG-07|27-AUG-07|N|XRD|D34134|Z5327|P|N|353|609.278|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
311163141|435662507|524200|CNC STONECRAFT OF CHICAGOLAND, INC.|3281|327991||07-AUG-07|27-AUG-07|Y|XRD|D34179|Z4227|P|N|52|90.116|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|
311163141|435662507|524200|CNC STONECRAFT OF CHICAGOLAND, INC.|3281|327991||07-AUG-07|27-AUG-07|Y|XRD|D34178|Z3786|P|N|419|726.127|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|
310521083|426983177|213100|TATKO BROS SLATE CO. INC|3281|327991||06-AUG-07|27-AUG-07|N|XRD|D34190|Z1271|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
310521083|426983177|213100|TATKO BROS SLATE CO. INC|3281|327991||06-AUG-07|27-AUG-07|N|XRD|D34189|Z1084|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
310521083|426983185|213100|TATKO BROS SLATE CO. INC|3281|327991||06-AUG-07|27-AUG-07|N|XRD|D34187|Z1341|P|N|220|379.06|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|21|%|
310521083|426983151|213100|TATKO BROS SLATE CO. INC|3281|327991||06-AUG-07|27-AUG-07|N|XRD|D34181|Z1014|P|N|200|448|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|9.6|%|
310521083|426983169|213100|TATKO BROS SLATE CO. INC|3281|327991||06-AUG-07|27-AUG-07|N|XRD|D34182|Z1332|P|N|202|343.4|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|10|%|
310521083|426983110|213100|TATKO BROS SLATE CO. INC|3281|327991||06-AUG-07|27-AUG-07|N|XRD|D34183|Z1096|P|N|210|430.71|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|17|%|
310521083|426983136|213100|TATKO BROS SLATE CO. INC|3281|327991||06-AUG-07|27-AUG-07|N|XRD|D34186|Z1155|P|N|198|402.534|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|20|%|
310521083|426983144|213100|TATKO BROS SLATE CO. INC|3281|327991||06-AUG-07|27-AUG-07|N|XRD|D34185|Z1265|P|N|198|347.886|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310521083|426983128|213100|TATKO BROS SLATE CO. INC|3281|327991||06-AUG-07|27-AUG-07|N|XRD|D34184|Z1001|P|N|210|365.4|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
309759231|434805990|625400|PHASSET USA DBA ALPHA GRANITE|3281|327991||01-AUG-07|24-AUG-07|N|XRD|D33946|Z2136|P|N|202|335.32|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|14|%|
309759231|434806014|625400|PHASSET USA DBA ALPHA GRANITE|3281|327991||01-AUG-07|24-AUG-07|N|XRD|D33947|Z2663|P|N|480|811.2|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|39|%|
309759231|434806105|625400|PHASSET USA DBA ALPHA GRANITE|3281|327991||01-AUG-07|24-AUG-07|N|XRD|D33948|Z2305|P|N|448|761.6|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|14|%|
309759231|434806006|625400|PHASSET USA DBA ALPHA GRANITE|3281|327991||01-AUG-07|24-AUG-07|N|XRD|D33949|Z2265|P|N|478|788.7|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|38|%|
309759231|434805966|625400|PHASSET USA DBA ALPHA GRANITE|3281|327991||01-AUG-07|24-AUG-07|N|XRD|D33950|Z2662|P|N|428|710.48|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|27|%|
309759231|434805974|625400|PHASSET USA DBA ALPHA GRANITE|3281|327991||01-AUG-07|24-AUG-07|N|XRD|D33951|Z2315|P|N|476|809.2|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|9.6|%|
309759231|434805974|625400|PHASSET USA DBA ALPHA GRANITE|3281|327991||01-AUG-07|24-AUG-07|N|XRD|D33952|Z2261|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
309759231|434805990|625400|PHASSET USA DBA ALPHA GRANITE|3281|327991||01-AUG-07|24-AUG-07|N|XRD|D33945|Z2301|P|N|261|433.26|6|9010|Silica, Crystalline Quartz (Respirable Fraction)|3.1|%|
311163406|435662473|524200|VALLI MARBLE & GRANITE, INC.|3281|327991||30-JUL-07|21-AUG-07|Y|XRD|D33850|Z3538|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
311163406|435662473|524200|VALLI MARBLE & GRANITE, INC.|3281|327991||30-JUL-07|21-AUG-07|Y|XRD|D33849|Z5524|P|N|246|430.992|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
311163406|435662473|524200|VALLI MARBLE & GRANITE, INC.|3281|327991||30-JUL-07|21-AUG-07|Y|XRD|D33848|Z5267|P|N|164|291.92|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
311163406|435662481|524200|VALLI MARBLE & GRANITE, INC.|3281|327991||30-JUL-07|21-AUG-07|N|XRD|D33847|Z5385|P|N|84|139.104|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
122393499|435581954|523400|MILWAUKEE MARBLE & GRANITE CO., INC.|3281|327991||26-JUL-07|21-AUG-07|N|XRD|D33669|Z4723|P|N|457|789.696|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
122393499|435581970|523400|MILWAUKEE MARBLE & GRANITE CO., INC.|3281|327991||26-JUL-07|21-AUG-07|N|XRD|D33670|Z4620|P|N|445|778.305|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
122393499|435581988|523400|MILWAUKEE MARBLE & GRANITE CO., INC.|3281|327991||26-JUL-07|21-AUG-07|N|XRD|D33671|Z4769|P|N|470|808.87|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
122393499|435581947|523400|MILWAUKEE MARBLE & GRANITE CO., INC.|3281|327991||26-JUL-07|21-AUG-07|N|XRD|D33672|Z4488|P|N|460|838.58|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|4.3|%|
122393499|435581962|523400|MILWAUKEE MARBLE & GRANITE CO., INC.|3281|327991||26-JUL-07|21-AUG-07|N|XRD|D33674|Z4638|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|Y|ND-BLK
122393499|435581962|523400|MILWAUKEE MARBLE & GRANITE CO., INC.|3281|327991||26-JUL-07|21-AUG-07|N|XRD|D33673|Z4646|P|N|457|791.067|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310467758|914241799|830500|AMERICAN SOLID STONE|3281|327991||25-JUL-07|21-AUG-07|N|XRD|D33663|Z4464|P|N|453|770.1|2|9010|Silica, Crystalline Quartz (Respirable Fraction)|18|%|
310467758|914241757|830500|AMERICAN SOLID STONE|3281|327991||25-JUL-07|21-AUG-07|N|XRD|D33664|Z6725|P|N|452|768.4|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|17|%|
310467758|914241757|830500|AMERICAN SOLID STONE|3281|327991||25-JUL-07|21-AUG-07|N|XRD|D33665|Z5372|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
310467733|914241708|830500|SOLID ROCK, LLC|3281|327991||18-JUL-07|14-AUG-07|N|XRD|D33385|Z4731|P|N|478|812.6|3|9010|Silica, Crystalline Quartz (Respirable Fraction)|10|%|
310467733|914241674|830500|SOLID ROCK, LLC|3281|327991||18-JUL-07|14-AUG-07|N|XRD|D33387|Z5487|P|N|477|810.9|2|9010|Silica, Crystalline Quartz (Respirable Fraction)|9.7|%|
310467733|914241690|830500|SOLID ROCK, LLC|3281|327991||18-JUL-07|14-AUG-07|N|XRD|D33384|Z5427|P|N|472|802.4|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|12|%|
310467733|914241732|830500|SOLID ROCK, LLC|3281|327991||18-JUL-07|14-AUG-07|N|XRD|D33386|Z4467|P|N|452|768.4|3|9010|Silica, Crystalline Quartz (Respirable Fraction)|11|%|
310467733|914241674|830500|SOLID ROCK, LLC|3281|327991||18-JUL-07|14-AUG-07|N|XRD|D33388|Z5490|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|BLK
310467733|914241682|830500|SOLID ROCK, LLC|3281|327991||18-JUL-07|14-AUG-07|N|XRD|D33383|Z4420|P|N|480|816|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|14|%|
310467774|914241377|830500|HBF MARBLE & GRANITE|3281|327991||17-JUL-07|08-AUG-07|N|XRD|D33275|Z5271|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
310467774|914241377|830500|HBF MARBLE & GRANITE|3281|327991||17-JUL-07|08-AUG-07|N|XRD|D33274|Z4471|P|N|462|808.5|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|8.2|%|
310467774|914241385|830500|HBF MARBLE & GRANITE|3281|327991||17-JUL-07|08-AUG-07|N|XRD|D33273|Z4593|P|N|442|782.34|2|9010|Silica, Crystalline Quartz (Respirable Fraction)|12|%|
310467774|914241328|830500|HBF MARBLE & GRANITE|3281|327991||17-JUL-07|08-AUG-07|N|XRD|D33271|Z4740|P|N|486|835.92|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|6.9|%|
310467774|914241369|830500|HBF MARBLE & GRANITE|3281|327991||17-JUL-07|08-AUG-07|N|XRD|D33272|Z4401|P|N|362|615.4|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|16|%|
310467774|914241351|830500|HBF MARBLE & GRANITE|3281|327991||17-JUL-07|08-AUG-07|N|XRD|D33270|Z4592|P|N|277|479.21|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|7.3|%|
310467774|914241336|830500|HBF MARBLE & GRANITE|3281|327991||17-JUL-07|08-AUG-07|N|XRD|D33269|Z4450|P|N|454|785.42|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|9|%|
310673041|914266903|111400|EURO GRANITE & TILE, INCORPORATED|3281|327991||12-JUL-07|31-JUL-07|N|XRD|D33111|Z4411|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
310673041|914266903|111400|EURO GRANITE & TILE, INCORPORATED|3281|327991||12-JUL-07|31-JUL-07|N|XRD|D33110|Z4400|P|N|96|162.72|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|15|%|
310673041|914266903|111400|EURO GRANITE & TILE, INCORPORATED|3281|327991||12-JUL-07|31-JUL-07|N|XRD|D33109|Z4442|P|N|169|286.455|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|11|%|
310673041|914266895|111400|EURO GRANITE & TILE, INCORPORATED|3281|327991||12-JUL-07|31-JUL-07|N|XRD|D33114|Z4444|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
310673041|914266895|111400|EURO GRANITE & TILE, INCORPORATED|3281|327991||12-JUL-07|31-JUL-07|N|XRD|D33113|Z4585|P|N|25|43.475|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310673041|914266895|111400|EURO GRANITE & TILE, INCORPORATED|3281|327991||12-JUL-07|31-JUL-07|N|XRD|D33112|Z4453|P|N|268|466.052|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|13|%|
310673041|914266911|111400|EURO GRANITE & TILE, INCORPORATED|3281|327991||12-JUL-07|31-JUL-07|N|XRD|D33108|Z4412|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
310673041|914266911|111400|EURO GRANITE & TILE, INCORPORATED|3281|327991||12-JUL-07|31-JUL-07|N|XRD|D33107|Z4403|P|N|156|268.008|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|16|%|
310521091|426983011|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33373|Z6573|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
310521091|426982997|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33389|Z6544|P|N|240|481.68|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|12|%|
310521091|426982997|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33390|Z0668|P|N|120|204.12|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310521091|426982997|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33391|Z3280|P|N|238|404.838|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310521091|426982997|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33392|Z6320|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
310521091|426982997|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33393|Z6427|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
310521091|426983003|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33394|Z1554|P|N|291|560.757|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|15|%|
310521091|426983003|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33395|Z1683|P|N|148|285.196|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|15|%|
310521091|426983003|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33396|Z2780|P|N|294|502.74|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|8|%|
310521091|426983003|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33397|Z3427|P|N|146|249.66|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|6.8|%|
310521091|426983003|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33399|Z6030|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
310521091|426983045|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33400|Z1653|P|N|435|739.5|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|11|%|
310521091|426983045|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33401|Z1686|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
310521091|426983029|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33402|Z6727|P|N|289|637.534|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|12|%|
310521091|426983029|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33403|Z3149|P|N|144|317.664|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|16|%|
310521091|426983029|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33404|Z1364|P|N|280|479.64|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310521091|426983029|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33405|Z2990|P|N|143|244.959|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310521091|426983029|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33406|Z6676|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
310521091|426983029|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33407|Z3168|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
310521091|426983011|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33371|Z1565|P|N|271|522.488|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|15|%|
310521091|426983011|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33372|Z1499|P|N|159|306.552|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|15|%|
310521091|426983003|213100|RITCHIE BROTHERS SLATE CO.|3281|327991||11-JUL-07|14-AUG-07|N|XRD|D33398|Y4815|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
310885363|920946415|653510|ROCKY MOUNTAIN STONE|3281|327991||26-JUN-07|31-JUL-07|N|XRD|D32716|Z4555|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
310885363|920946415|653510|ROCKY MOUNTAIN STONE|3281|327991||26-JUN-07|31-JUL-07|N|XRD|D32715|Z4490|P|N|495|990|7|9010|Silica, Crystalline Quartz (Respirable Fraction)|13|%|
310885363|920949971|653510|ROCKY MOUNTAIN STONE|3281|327991||26-JUN-07|31-JUL-07|N|XRD|D32714|Z4613|P|N|470|940|2|9010|Silica, Crystalline Quartz (Respirable Fraction)|8.1|%|
310885363|920950003|653510|ROCKY MOUNTAIN STONE|3281|327991||26-JUN-07|31-JUL-07|N|XRD|D32711|Z4498|P|N|505|959.5|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|7.3|%|
310885363|920949997|653510|ROCKY MOUNTAIN STONE|3281|327991||26-JUN-07|31-JUL-07|N|XRD|D32712|Z4619|P|N|485|970|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310885363|920949963|653510|ROCKY MOUNTAIN STONE|3281|327991||26-JUN-07|31-JUL-07|N|XRD|D32713|Z4779|P|N|498|946.2|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|6.4|%|
310466842|914241641|830500|GRAND MESA MARBLE AND GRANITE|3281|327991||20-JUN-07|13-JUL-07|N|XRD|D32055|Z5703|P|N|293|498.1|3|9010|Silica, Crystalline Quartz (Respirable Fraction)|16|%|
310466842|914241633|830500|GRAND MESA MARBLE AND GRANITE|3281|327991||20-JUN-07|13-JUL-07|N|XRD|D32056|Z5505|P|N|260|442|3|9010|Silica, Crystalline Quartz (Respirable Fraction)|20|%|
310466842|914241658|830500|GRAND MESA MARBLE AND GRANITE|3281|327991||20-JUN-07|13-JUL-07|N|XRD|D32058|Z5762|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
310466842|914241658|830500|GRAND MESA MARBLE AND GRANITE|3281|327991||20-JUN-07|13-JUL-07|N|XRD|D32057|Z4398|P|N|203|345.1|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|34|%|
310672274|911630457|111400|COCUZZO MARBLE AND GRANITE|3281|327991||19-JUN-07|13-JUL-07|N|XRD|D31999|Z5134|P|N|185|314.5|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310672274|911630457|111400|COCUZZO MARBLE AND GRANITE|3281|327991||19-JUN-07|13-JUL-07|N|XRD|D32000|Z5158|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
310623194|423255553|112600|LORUSSO STONE|3281|327991||08-JUN-07|02-JUL-07|N|XRD|D31591|Y8183|P|N|120|204|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310623194|423255538|112600|LORUSSO STONE|3281|327991||08-JUN-07|02-JUL-07|N|XRD|D31590|Z4051|P|N|120|204|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
310623194|423255553|112600|LORUSSO STONE|3281|327991||08-JUN-07|02-JUL-07|N|XRD|D31592|Z4352|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
