INSPECTION|SAMPLING_NUMBER|OFFICE|ESTABLISHMENT|SIC|NAICS|CSHO|DATE_SAMPLED|DATE_REPORTED|EIGHTHR|INSTRUMENT|LAB_NUMBER|FIELD_NUMBER|TYPE|BLANK|TIME|AIR_VOLUME|WEIGHT|IMIS|SUBSTANCE|RESULT|UOM|QUALIFIER
1801958|467451|524200|D&D STONE, INC.||327991||05-MAR-25|19-MAR-25|Y||F54906|04282H|P|N|399|679.896|.142|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.209|M|
1793018|467648-OIS|830500|YK STONE CENTER INC.||327991||05-MAR-25|09-MAY-25|N||17732|04329H|P|N|450|767.7||9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|< 0.112|M|
1793018|467655-OIS|830500|YK STONE CENTER INC.||327991||05-MAR-25|20-MAY-25|Y||17728|08402C||Y||||9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|< 0.086|Y|
1793018|467654-OIS|830500|YK STONE CENTER INC.||327991||05-MAR-25|20-MAY-25|Y||17728|08402C||Y||||9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|< 0.086|Y|
1793018|467653-OIS|830500|YK STONE CENTER INC.||327991||05-MAR-25|20-MAY-25|Y||17728|08402C||Y||||9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|< 0.086|Y|
1793018|467652-OIS|830500|YK STONE CENTER INC.||327991||05-MAR-25|20-MAY-25|Y||17728|08402C||Y||||9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|< 0.086|Y|
1793018|467651-OIS|830500|YK STONE CENTER INC.||327991||05-MAR-25|20-MAY-25|Y||17728|08402C||Y||||9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|< 0.086|Y|
1793018|467654-OIS|830500|YK STONE CENTER INC.||327991||05-MAR-25|09-MAY-25|N||17738|04305H|P|N|391|665.5211||9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.195|M|
1801958|467441|524200|D&D STONE, INC.||327991||04-MAR-25|19-MAR-25|Y||F54904|04261H|P|N|409|704.707|.233|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.331|M|
1788477|467192|112300|STRUCTURAL STONE LLC||327991||28-FEB-25|13-MAR-25|Y||F54700|00716H|P|N|444|774.78|.077|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.099|M|
1788477|467192|112300|STRUCTURAL STONE LLC||327991||28-FEB-25|13-MAR-25|Y||F54701|00719H|P|Y|||.023|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
1788477|467188|112300|STRUCTURAL STONE LLC||327991||27-FEB-25|13-MAR-25|Y||F54699|00825H|P|N|454|780.88|.063|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.081|M|
1788477|467171|112300|STRUCTURAL STONE LLC||327991||27-FEB-25|13-MAR-25|Y||F54698|00829H|P|N|455|759.85|.012|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.016|M|
1803801|466813|522300|LAKAY STONE PRODUCTS||327991||24-FEB-25|04-MAR-25|Y||F54395|04167H|P|Y|||.021|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
1803801|466813|522300|LAKAY STONE PRODUCTS||327991||24-FEB-25|04-MAR-25|Y||F54393|04435H|P|N|254|421.64|.432|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|1.025|M|
1803801|466813|522300|LAKAY STONE PRODUCTS||327991||24-FEB-25|04-MAR-25|Y||F54394|08726C|P|N|119|197.54|.166|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.84|M|
1803801|466812|522300|LAKAY STONE PRODUCTS||327991||24-FEB-25|04-MAR-25|Y||F54391|09723C|P|N|257|418.91|.565|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|1.349|M|
1803801|466812|522300|LAKAY STONE PRODUCTS||327991||24-FEB-25|04-MAR-25|Y||F54392|04322H|P|N|153|249.39|.231|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.926|M|
1804096|466453|418200|BRAZILIAN STONE DESIGN LLC||327991||19-FEB-25|04-MAR-25|Y||F54402|06706H|P|N|258|438.6|.079|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.18|M|
1804096|466441|418200|BRAZILIAN STONE DESIGN LLC||327991||19-FEB-25|04-MAR-25|Y||F54398|06921H|P|N|209|355.3|.125|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.352|M|
1804096|466441|418200|BRAZILIAN STONE DESIGN LLC||327991||19-FEB-25|04-MAR-25|Y||F54399|06704H|P|N|258|438.6|.99|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|2.257|M|
1804096|466449|418200|BRAZILIAN STONE DESIGN LLC||327991||19-FEB-25|04-MAR-25|Y||F54401|06918H|P|N|209|355.3|.793|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|2.232|M|
1804096|466449|418200|BRAZILIAN STONE DESIGN LLC||327991||19-FEB-25|04-MAR-25|Y||F54400|06536H|P|N|258|438.6|.37|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.844|M|
1804096|466453|418200|BRAZILIAN STONE DESIGN LLC||327991||19-FEB-25|04-MAR-25|Y||F54404|06503H|P|Y|||.052|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
1804096|466453|418200|BRAZILIAN STONE DESIGN LLC||327991||19-FEB-25|04-MAR-25|Y||F54403|06678H|P|N|220|374|.062|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.166|M|
1804327|466324|418800|NEW ENGLAND GRANITE & MARBLE, INC||327991||13-FEB-25|27-FEB-25|Y||F54185|06326H|P|N|165|280.5|.058|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.207|M|
1804327|466324|418800|NEW ENGLAND GRANITE & MARBLE, INC||327991||13-FEB-25|27-FEB-25|Y||F54186|06076H|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
1804327|466324|418800|NEW ENGLAND GRANITE & MARBLE, INC||327991||13-FEB-25|27-FEB-25|Y||F54184|06345H|P|N|93|158.1|.027|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.171|M|
1799615|466074|521400|AVL, LLC DBA E.D. GRANITE||327991||11-FEB-25|24-FEB-25|Y||F54045|03906H|P|N|254|431.8|.019|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.044|M|
1799615|466074|521400|AVL, LLC DBA E.D. GRANITE||327991||11-FEB-25|24-FEB-25|Y||F54047|03301H|P|Y|||.037|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
1799615|466074|521400|AVL, LLC DBA E.D. GRANITE||327991||11-FEB-25|24-FEB-25|Y||F54046|03385H|P|N|194|329.8|.092|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.279|M|
1799615|466073|521400|AVL, LLC DBA E.D. GRANITE||327991||10-FEB-25|24-FEB-25|Y||F54043|03383H|P|N|261|443.7|.057|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.128|M|
1799615|466073|521400|AVL, LLC DBA E.D. GRANITE||327991||10-FEB-25|24-FEB-25|Y||F54044|03282H|P|N|167|283.9|.103|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.363|M|
1791601|466063|111400|LOUIS W MIAN INC||327991||07-FEB-25|24-FEB-25|Y||F54020|05988H|P|N|294|502.74|.059|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.117|M|
1791601|466062|111400|LOUIS W MIAN INC||327991||07-FEB-25|24-FEB-25|Y||F54018|06000H|P|N|430|774|.494|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.638|M|
1791601|466048|111400|LOUIS W MIAN INC||327991||07-FEB-25|24-FEB-25|Y||F54019|05997H|P|N|435|726.45|.14|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.193|M|
1791601|466063|111400|LOUIS W MIAN INC||327991||07-FEB-25|24-FEB-25|Y||F54021|06078H|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
1800579|465191|352420|MILESTONE NEW GENERATION||327991||30-JAN-25|14-FEB-25|Y||F53749|04271H #E|P|N|155|263.5|.514|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|1.951|M|
1797601|465105|521100|THE GRANITE COMPANY, LLC||327991||30-JAN-25|14-FEB-25|Y||F53740|06221H|P|N|469|797.3|.053|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.066|M|
1797601|465103|521100|THE GRANITE COMPANY, LLC||327991||30-JAN-25|14-FEB-25|Y||F53739|06233H|P|N|463|787.1|.054|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.069|M|
1797601|465101|521100|THE GRANITE COMPANY, LLC||327991||30-JAN-25|14-FEB-25|Y||F53738|06264H|P|N|451|766.7|.075|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.098|M|
1797601|465111|521100|THE GRANITE COMPANY, LLC||327991||30-JAN-25|14-FEB-25|Y||F53743|06217H|P|N|464|788.8|.053|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.067|M|
1797601|465111|521100|THE GRANITE COMPANY, LLC||327991||30-JAN-25|14-FEB-25|Y||F53744|06230H|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
1797601|465109|521100|THE GRANITE COMPANY, LLC||327991||30-JAN-25|14-FEB-25|Y||F53742|06238H|P|N|467|793.9|.062|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.078|M|
1800579|465114|352420|MILESTONE NEW GENERATION||327991||30-JAN-25|14-FEB-25|Y||F53745|04424H #D|P|N|320|544|.163|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.3|M|
1800579|465125|352420|MILESTONE NEW GENERATION||327991||30-JAN-25|14-FEB-25|Y||F53746|05771D #B|P|N|221|375.7|2.664|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|7.091|M|
1800579|465190|352420|MILESTONE NEW GENERATION||327991||30-JAN-25|14-FEB-25|Y||F53747|04432H #A|P|N|188|319.6|3.909|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|12.231|M|
1800579|465191|352420|MILESTONE NEW GENERATION||327991||30-JAN-25|14-FEB-25|Y||F53750|05957DBLA|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
1797601|465107|521100|THE GRANITE COMPANY, LLC||327991||30-JAN-25|14-FEB-25|Y||F53741|06165H|P|N|436|741.2|.431|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.581|M|
1786246|464744|420600|SEASHORE MARBLE & GRANITE||327991||28-JAN-25|14-FEB-25|Y||F53727|04308H|P|N|236|401.2|.032|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.08|M|
1786246|464738|420600|SEASHORE MARBLE & GRANITE||327991||28-JAN-25|14-FEB-25|Y||F53725|04027H|P|N|227|385.9|.034|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.088|M|
1786246|464744|420600|SEASHORE MARBLE & GRANITE||327991||28-JAN-25|14-FEB-25|Y||F53729|03378H|P|Y|||.035|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
1786246|464744|420600|SEASHORE MARBLE & GRANITE||327991||28-JAN-25|14-FEB-25|Y||F53728|04384H|P|N|204|346.8|.028|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.081|M|
1786246|464738|420600|SEASHORE MARBLE & GRANITE||327991||28-JAN-25|14-FEB-25|Y||F53726|04237H|P|N|221|375.7|.063|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.168|M|
1786712|465207|524200|DREAMS OF STONE LLC||327991||27-JAN-25|14-FEB-25|Y||F53716|05809H|P|N|439|767.811|.289|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.376|M|
1786712|465209|524200|DREAMS OF STONE LLC||327991||27-JAN-25|14-FEB-25|Y||F53717|03020H|P|N|453|784.596|.389|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.496|M|
1786721|465213|524200|J&A STONE INC.||327991||27-JAN-25|14-FEB-25|Y||F53714|05286H|P|N|466|801.52|.417|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.52|M|
1786721|465213|524200|J&A STONE INC.||327991||27-JAN-25|14-FEB-25|Y||F53715|06460H|P|Y|||.032|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
1786721|465211|524200|J&A STONE INC.||327991||27-JAN-25|14-FEB-25|Y||F53713|05297H|P|N|449|787.995|.277|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.352|M|
1786712|465209|524200|DREAMS OF STONE LLC||327991||27-JAN-25|14-FEB-25|Y||F53718|04600H|P|Y|||.011|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
1790955|464673|111400|LF MARBLE GRANITE PROFESSION INC||327991||24-JAN-25|14-FEB-25|Y||F53634|06170H|P|N|287|502.25|.099|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.197|M|
1790955|464673|111400|LF MARBLE GRANITE PROFESSION INC||327991||24-JAN-25|14-FEB-25|Y||F53635|05989H|P|Y|||.02|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
1790955|464671|111400|LF MARBLE GRANITE PROFESSION INC||327991||24-JAN-25|14-FEB-25|Y||F53633|06185H|P|N|190|326.8|.069|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.211|M|
1790955|464664|111400|LF MARBLE GRANITE PROFESSION INC||327991||24-JAN-25|14-FEB-25|Y||F53632|06057H|P|N|283|515.06|.093|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.181|M|@
1800579|465128|352420|MILESTONE NEW GENERATION||327991||23-JAN-25|14-FEB-25|Y||F53748|04277H #C|P|N|226|384.2|.181|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.471|M|
1783823|464391|830100|MONTANA TILE & STONE DESIGNERS LLC||327991||17-JAN-25|03-FEB-25|Y||F53385|TM05984H|P|N|463|781.081|.141|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.181|M|
1783823|464384|830100|MONTANA TILE & STONE DESIGNERS LLC||327991||17-JAN-25|03-FEB-25|Y||F53383|LV06178H|P|N|459|805.545|6.403|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|8.007|M|
1783823|464386|830100|MONTANA TILE & STONE DESIGNERS LLC||327991||17-JAN-25|03-FEB-25|Y||F53384|ZM06288H|P|N|470|801.35|.213|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.266|M|
1783823|464393|830100|MONTANA TILE & STONE DESIGNERS LLC||327991||17-JAN-25|03-FEB-25|Y||F53387|FB01|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
1783823|464393|830100|MONTANA TILE & STONE DESIGNERS LLC||327991||17-JAN-25|03-FEB-25|Y||F53386|JB06352H|P|N|463|788.952|.048|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.061|M|
1783507|464317|830600|SUMMIT SEALANTS AND RESTORATION SERVICES INC.||327991||16-JAN-25|03-FEB-25|Y||F53447|04576H|P|N|273|464.6187|.164|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.353|M|
1783507|464317|830600|SUMMIT SEALANTS AND RESTORATION SERVICES INC.||327991||16-JAN-25|03-FEB-25|Y||F53448|04297H|P|Y|||.028|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
1797820|463921|830600|ADAMANTIUM SOLUTIONS INC.||327991||15-JAN-25|03-FEB-25|Y||F53441|04328H|P|N|304|515.4016|.035|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.068|M|
1797820|463923|830600|ADAMANTIUM SOLUTIONS INC.||327991||15-JAN-25|03-FEB-25|Y||F53443|04566H|P|Y|||.014|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
1797820|463923|830600|ADAMANTIUM SOLUTIONS INC.||327991||15-JAN-25|03-FEB-25|Y||F53442|04325H|P|N|282|479.7243|.048|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.1|M|
1797820|463920|830600|ADAMANTIUM SOLUTIONS INC.||327991||15-JAN-25|03-FEB-25|Y||F53440|04339H|P|N|307|521.8079|.024|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.046|M|
1786940|463878|420600|DESANCTIS DEVELOPMENT CORPORATION||327991||15-JAN-25|03-FEB-25|Y||F53429|03401H|P|N|183|311.1|.217|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.698|M|
1786940|463878|420600|DESANCTIS DEVELOPMENT CORPORATION||327991||15-JAN-25|03-FEB-25|Y||F53428|04541H|P|N|231|392.7|.238|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.606|M|
1786940|463880|420600|DESANCTIS DEVELOPMENT CORPORATION||327991||15-JAN-25|03-FEB-25|Y||F53430|04148H|P|N|473|804.1|.199|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.247|M|
1786940|463881|420600|DESANCTIS DEVELOPMENT CORPORATION||327991||15-JAN-25|03-FEB-25|Y||F53433|04533H|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
1786940|463881|420600|DESANCTIS DEVELOPMENT CORPORATION||327991||15-JAN-25|03-FEB-25|Y||F53432|04023H|P|N|185|314.5|.055|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.175|M|
1786940|463881|420600|DESANCTIS DEVELOPMENT CORPORATION||327991||15-JAN-25|03-FEB-25|Y||F53431|04331H|P|N|238|404.6|.138|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.341|M|
1782385|463907|418300|PINTER MEMORIALS INC||327991||15-JAN-25|03-FEB-25|Y||F53529|01866H|P|N|371|617.715|.096|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.155|M|
1782385|463984|418300|PINTER MEMORIALS INC||327991||15-JAN-25|03-FEB-25|Y||F53531|01857H|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
1782385|463984|418300|PINTER MEMORIALS INC||327991||15-JAN-25|03-FEB-25|Y||F53530|01529H|P|N|456|768.36|.258|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.336|M|
1795213|463662|522000|C&E GRANITE FABRICATION AND INSTALLATION LLC||327991||13-JAN-25|27-JAN-25|Y||F53194|08632C|P|N|194|342.0996|.079|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.231|M|
1795213|463658|522000|C&E GRANITE FABRICATION AND INSTALLATION LLC||327991||13-JAN-25|27-JAN-25|Y||F53190|08934C|P|N|124|217.3224|.041|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.189|M|
1795213|463674|522000|C&E GRANITE FABRICATION AND INSTALLATION LLC||327991||13-JAN-25|27-JAN-25|Y||F53196|08656C|A|N|451|778.5613|.055|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.071|M|
1795213|463674|522000|C&E GRANITE FABRICATION AND INSTALLATION LLC||327991||13-JAN-25|27-JAN-25|Y||F53197|09747C|A|Y|||.034|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
1795213|463658|522000|C&E GRANITE FABRICATION AND INSTALLATION LLC||327991||13-JAN-25|27-JAN-25|Y||F53191|08619C|P|N|195|341.757|.071|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.208|M|
1795213|463662|522000|C&E GRANITE FABRICATION AND INSTALLATION LLC||327991||13-JAN-25|27-JAN-25|Y||F53195|09757C|P|N|116|204.5544|.017|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.083|M|
1795213|463661|522000|C&E GRANITE FABRICATION AND INSTALLATION LLC||327991||13-JAN-25|27-JAN-25|Y||F53192|09641C|P|N|202|354.5504|2.681|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|7.562|M|
1795213|463661|522000|C&E GRANITE FABRICATION AND INSTALLATION LLC||327991||13-JAN-25|27-JAN-25|Y||F53193|09396C|P|N|120|210.624|.029|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.138|M|
1787849|463625|524700|FOSTORIA MONUMENT, LLC||327991||08-JAN-25|27-JAN-25|Y||F53162|06155H|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
1787849|463625|524700|FOSTORIA MONUMENT, LLC||327991||08-JAN-25|27-JAN-25|Y||F53161|05864H|P|N|178|295.48|.11|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.372|M|
1791300|462543|418600|STONE NETWORK LLC||327991||12-DEC-24|26-DEC-24|Y||F52782|05034H|P|N|248|420.1864|.013|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.031|M|
1791300|462470|418600|STONE NETWORK LLC||327991||12-DEC-24|26-DEC-24|Y||F52780|03779H|P|N|251|422.433|.11|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.26|M|
1791300|462543|418600|STONE NETWORK LLC||327991||12-DEC-24|26-DEC-24|Y||F52783|03348H|P|N|268|454.0724|.063|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.139|M|
1791300|462543|418600|STONE NETWORK LLC||327991||12-DEC-24|26-DEC-24|Y||F52784|04842H|P|Y|||.01|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
1791300|462470|418600|STONE NETWORK LLC||327991||12-DEC-24|26-DEC-24|Y||F52781|03330H|P|N|116|195.228|.084|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.43|M|
1780515|462345|524700|CLEVELAND STONE COMPANIES LLC||327991||10-DEC-24|26-DEC-24|Y||F52654|04678H|P|N|426|724.2|.126|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.174|M|
1780515|462346|524700|CLEVELAND STONE COMPANIES LLC||327991||10-DEC-24|26-DEC-24|Y||F52655|06347H|P|N|435|739.5|.631|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.853|M|
1780515|462347|524700|CLEVELAND STONE COMPANIES LLC||327991||10-DEC-24|26-DEC-24|Y||F52656|06248H|P|N|418|710.6|.118|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.166|M|
1780515|462348|524700|CLEVELAND STONE COMPANIES LLC||327991||10-DEC-24|26-DEC-24|Y||F52657|06069H|P|N|431|732.7|.203|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.277|M|
1780515|462348|524700|CLEVELAND STONE COMPANIES LLC||327991||10-DEC-24|26-DEC-24|Y||F52658|06204H|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
1786699|461940|317500|B.C. STONE, INC.||327991||03-DEC-24|17-DEC-24|Y||F52573|04105H|P|N|454|773.8884|.037|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.048|M|
1786699|461924|317500|B.C. STONE, INC.||327991||03-DEC-24|17-DEC-24|Y||F52574|04360H|P|N|459|785.1654|.041|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.052|M|
1786699|461937|317500|B.C. STONE, INC.||327991||03-DEC-24|17-DEC-24|Y||F52576|04366H|P|Y|||.042|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
1786699|461937|317500|B.C. STONE, INC.||327991||03-DEC-24|17-DEC-24|Y||F52575|04281H|P|N|466|796.8134|.043|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.054|M|
1786699|461934|317500|B.C. STONE, INC.||327991||03-DEC-24|17-DEC-24|Y||F52572|04416H|P|N|457|778.271|.063|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.081|M|
1779133|461143|317000|MARBLE WORKS & DAUGHTERS LLC||327991||21-NOV-24|04-DEC-24|Y||F52267|04547H|P|N|137|238.38|.044|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.185|M|
1779133|461145|317000|MARBLE WORKS & DAUGHTERS LLC||327991||21-NOV-24|04-DEC-24|Y||F52268|04597H|P|N|128|222.72|.022|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.099|M|
1783385|461069|214500|BERGEN MARBLE & GRANITE, INC||327991||21-NOV-24|04-DEC-24|Y||F52216|03775H|P|N|170|294.95|.014|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.047|M|
1783385|460833|214500|BERGEN MARBLE & GRANITE, INC||327991||21-NOV-24|04-DEC-24|Y||F52217|03244H|P|N|170|292.57|.036|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.123|M|
1783385|460833|214500|BERGEN MARBLE & GRANITE, INC||327991||21-NOV-24|04-DEC-24|Y||F52218|ABB|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
1779133|461145|317000|MARBLE WORKS & DAUGHTERS LLC||327991||21-NOV-24|04-DEC-24|Y||F52269|BLANK|P|Y|||.012|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
